annomese;regione;energia_tot;potenza_imp;tariffa;residenza;somma_pod
202510;Marche;925094,611;90,0;BTA6;N;117
202510;Marche;4805,322;93,0;BTVE;N/A;6
202510;Marche;202,895;93,75;BTA6;N/A;1
202510;Marche;71510,231;93,8;BTA6;N/A;6
202510;Marche;618,988;95,7;BTA6;N;1
202510;Marche;12753,533;97,0;MTA1;N/A;1
202510;Marche;11,193;98,7;BTA6;N/A;1
202510;Marche;442606,285;99,0;BTA6;N/A;51
202510;Marche;2585,138;99,36;BTA6;N;1
202510;Marche;13411,896;99,4;BTA6;N;4
202510;Marche;31,075;99,88;BTA6;N/A;1
202510;Marche;294022,915;100,0;MTA1;N;34
202510;Marche;52604,623;102,0;MTA2;N;4
202510;Marche;123526,883;103,0;BTA6;N;11
202510;Marche;84134,077;106,0;MTA2;N/A;11
202510;Marche;12531,805;106,5;BTA6;N;1
202510;Marche;57490,124;107,0;BTA6;N/A;6
202510;Marche;205274,652;113,0;BTA6;N;12
202510;Marche;32436,333;119,0;BTA6;N/A;2
202510;Marche;54846,274;119,0;MTA2;N;3
202510;Marche;39263,345;127,0;BTA6;N/A;1
202510;Marche;48980,306;128,0;MTA2;N;3
202510;Marche;416610,705;130,0;BTA6;N/A;28
202510;Marche;164799,531;132,0;BTA6;N;9
202510;Marche;81055,946;136,0;MTA2;N;6
202510;Marche;4216,245;139,1;BTA6;N/A;1
202510;Marche;8822,466;140,9;MTA2;N/A;1
202510;Marche;19347,708;143,0;BTA6;N;2
202510;Marche;13856,262;144,0;MTIP;N;1
202510;Marche;77080,906;145,0;BTA6;N/A;3
202510;Marche;77515,571;146,0;BTA6;N;3
202510;Marche;12359,462;146,0;BTA6;N/A;1
202510;Marche;880851,923;150,0;BTA6;N/A;67
202510;Marche;190848,906;155,0;BTA6;N/A;9
202510;Marche;100315,863;157,0;BTA6;N/A;4
202510;Marche;36147,265;161,0;BTA6;N/A;1
202510;Marche;56037,052;162,0;BTA6;N/A;1
202510;Marche;1078,687;167,6;BTA6;N/A;1
202510;Marche;25483,805;169,0;MTA2;N/A;3
202510;Marche;35379,372;171,0;MTA2;N/A;3
202510;Marche;128,975;173,0;BTA6;N/A;1
202510;Marche;8441,675;189,0;BTA6;N;1
202510;Marche;8549,668;191,0;BTA6;N;1
202510;Marche;0,0;198,0;MTA2;N/A;1
202510;Marche;1584933,763;200,0;MTA2;N;61
202510;Marche;208393,433;210,0;MTA2;N/A;7
202510;Marche;151603,09;214,0;MTA2;N;5
202510;Marche;61974,313;215,0;MTA2;N/A;3
202510;Marche;1787,307;219,0;BTA6;N/A;1
202510;Marche;10404,637;219,0;MTA2;N;2
202510;Marche;359312,224;225,0;MTA2;N;13
202510;Marche;3179,913;237,0;MTA2;N/A;1
202510;Marche;52520,095;240,0;MTA2;N;2
202510;Marche;11764,692;256,0;MTA2;N/A;1
202510;Marche;99365,671;257,0;MTA2;N/A;3
202510;Marche;64708,401;260,0;MTA2;N/A;2
202510;Marche;66517,241;261,0;MTA2;N;2
202510;Marche;94435,787;265,0;MTA2;N/A;1
202510;Marche;94181,227;273,0;MTA2;N;1
202510;Marche;154487,837;282,0;MTA2;N;3
202510;Marche;97099,171;286,0;MTA2;N;3
202510;Marche;79361,328;295,0;MTA2;N;1
202510;Marche;53932,093;304,0;MTA2;N/A;2
202510;Marche;172892,982;307,0;MTA2;N;3
202510;Marche;115388,67;311,0;MTA2;N/A;3
202510;Marche;300703,886;326,0;MTA2;N;4
202510;Marche;203495,832;331,0;MTA2;N;2
202510;Marche;113423,921;338,0;MTA2;N/A;6
202510;Marche;15544,984;343,6;MTA2;N/A;1
202510;Marche;116394,47;358,0;MTA2;N;1
202510;Marche;68822,514;374,0;MTA2;N;1
202510;Marche;235012,395;375,0;MTA2;N/A;8
202510;Marche;217444,25;379,0;MTA2;N;3
202510;Marche;125688,55;386,0;MTA2;N;2
202510;Marche;43695,129;389,0;MTA2;N;1
202510;Marche;384667,092;390,0;MTA2;N;3
202510;Marche;274835,461;392,0;MTA2;N/A;3
202510;Marche;354015,313;398,0;MTA2;N;3
202510;Marche;1612377,009;400,0;MTA2;N/A;47
202510;Marche;648,542;402,4;MTA2;N/A;1
202510;Marche;7191,231;412,0;MTA2;N/A;1
202510;Marche;294207,07;436,0;MTA2;N/A;3
202510;Marche;292541,836;438,0;MTA2;N;8
202510;Marche;235570,447;442,0;MTA2;N/A;3
202510;Marche;57115,115;454,0;MTA2;N/A;1
202510;Marche;56992,428;462,0;MTA2;N/A;1
202510;Marche;23848,15;478,0;MTA2;N/A;1
202510;Marche;43808,117;496,0;MTA2;N;1
202510;Marche;28150,56;501,0;MTA3;N/A;1
202510;Marche;26209,379;504,0;MTA3;N/A;1
202510;Marche;205152,26;521,0;MTA3;N;1
202510;Marche;246975,623;522,0;MTA3;N;4
202510;Marche;139299,057;525,0;MTA3;N/A;1
202510;Marche;55567,462;552,0;MTA3;N/A;1
202510;Marche;310441,531;562,0;MTA3;N;2
202510;Marche;109427,517;570,0;MTA3;N;1
202510;Marche;24663,898;576,0;MTA3;N;2
202510;Marche;30430,527;598,0;MTA3;N;1
202510;Marche;70884,98;619,0;MTA3;N/A;1
202510;Marche;143972,824;620,0;MTA3;N;2
202510;Marche;107065,989;642,0;MTA3;N;1
202510;Marche;694,804;647,0;MTA3;N/A;1
202510;Marche;116390,787;710,0;MTA3;N;1
202510;Marche;368657,125;710,0;MTA3;N/A;2
202510;Marche;345035,072;730,0;MTA3;N;2
202510;Marche;58825,536;734,0;MTA3;N;1
202510;Marche;289246,991;747,0;MTA3;N/A;1
202510;Marche;268525,618;810,0;MTA3;N;1
202510;Marche;256189,818;834,0;MTA3;N/A;1
202510;Marche;499927,768;850,0;MTA3;N;2
202510;Marche;503716,678;862,0;MTA3;N/A;2
202510;Marche;1218,612;887,04;MTA3;N;1
202510;Marche;2514,866;899,0;MTA3;N/A;1
202510;Marche;392459,68;936,0;MTA3;N/A;1
202510;Marche;109925,757;966,4;MTA3;N;1
202510;Marche;14132,399;978,0;MTA3;N;1
202510;Marche;152918,534;986,0;MTA3;N;1
202510;Marche;70391,741;999,0;MTA3;N/A;2
202510;Marche;1447077,681;1000,0;MTA3;N;14
202510;Marche;370836,918;1031,0;MTA3;N;1
202510;Marche;30595,88;1057,0;MTA3;N/A;1
202510;Marche;331377,867;1189,0;MTA3;N/A;1
202510;Marche;1185397,591;1200,0;MTA3;N;4
202510;Marche;481173,588;1204,0;MTA3;N;1
202510;Marche;17299,308;1222,0;MTA3;N/A;1
202510;Marche;249708,714;1277,0;MTA3;N;1
202510;Marche;138991,833;1310,0;MTA3;N;1
202510;Marche;267108,91;1430,0;MTA3;N;1
202510;Marche;79116,36;1545,0;MTA3;N;1
202510;Marche;724699,616;1600,0;MTA3;N/A;4
202510;Marche;459332,788;1625,0;MTA3;N/A;3
202510;Marche;391875,308;2491,0;MTA3;N;1
202510;Marche;729670,578;2625,0;MTA3;N/A;2
202510;Marche;155747,748;2875,0;MTA3;N;1
202510;Marche;3539,58;3875,0;MTA3;N/A;1
202510;Marche;255240,859;5032,0;MTA3;N/A;1
202510;Marche;338624,553;5256,0;MTA3;N;1
202510;Marche;107222,614;54,0;BTA6;N;23
202510;Marche;0,013;0,1;BTA1;N;1
202510;Marche;1916,262;0,3;BTIP;N;31
202510;Marche;2663,171;1,0;TD;N;260
202510;Marche;586489,764;1,5;BTA1;N;21219
202510;Marche;35200,031;1,5;BTIP;N;306
202510;Marche;880,736;1,65;BTIP;N;5
202510;Marche;7,844;1,8;BTA2;N/A;1
202510;Marche;62,626;1,9;TD;Y;1
202510;Marche;31581,883;2,0;BTA2;N;961
202510;Marche;10848,107;2,5;BTA2;N;234
202510;Marche;53661,31;2,5;TD;Y;440
202510;Marche;3297,209;2,7;TD;Y;16
202510;Marche;2558,935;3,1;BTIP;N;7
202510;Marche;3369,721;3,2;BTIP;N/A;5
202510;Marche;19247,668;3,5;TD;N;180
202510;Marche;73,598;3,5;TD;N/A;2
202510;Marche;1165,639;3,9;BTIP;N/A;2
202510;Marche;827,855;3,9;TD;Y;2
202510;Marche;22358,327;4,0;BTIP;N;38
202510;Marche;7027,796;4,0;MTA1;N;4
202510;Marche;2374,074;4,3;BTIP;N;3
202510;Marche;2099,318;4,4;BTIP;N;5
202510;Marche;592950,025;4,5;BTA3;N/A;2585
202510;Marche;35379,777;4,5;BTIP;N;66
202510;Marche;1009340,557;4,5;TD;N;7962
202510;Marche;187,37;4,5;TDE;N;1
202510;Marche;814,505;4,6;BTIP;N/A;2
202510;Marche;12,176;4,7;TD;N;1
202510;Marche;370,524;5,2;BTIP;N/A;1
202510;Marche;4431,913;5,5;BTIP;N;8
202510;Marche;179895,495;6,0;BTIP;N;263
202510;Marche;244129,875;6,0;BTIP;N/A;301
202510;Marche;1457655,017;6,0;TD;N;8366
202510;Marche;9679,31;6,5;BTIP;N/A;11
202510;Marche;16727,085;7,0;TD;N;68
202510;Marche;3062,419;7,6;BTIP;N;2
202510;Marche;973,113;8,2;BTIP;N/A;1
202510;Marche;327,825;8,3;BTIP;N;1
202510;Marche;1553,057;8,6;BTIP;N;2
202510;Marche;113039,923;9,0;BTA4;N/A;222
202510;Marche;3023,613;9,5;BTIP;N;3
202510;Marche;1318263,946;10,0;TD;Y;2917
202510;Marche;2687,596;10,3;BTIP;N/A;2
202510;Marche;1765,308;10,8;BTIP;N/A;1
202510;Marche;3091,632;10,9;BTIP;N/A;2
202510;Marche;1112,701;11,3;BTIP;N/A;1
202510;Marche;1033,695;11,8;BTIP;N/A;1
202510;Marche;3800,04;12,1;BTIP;N/A;3
202510;Marche;1020,545;12,9;BTIP;N/A;1
202510;Marche;652,002;13,2;BTIP;N/A;1
202510;Marche;842,205;13,7;BTIP;N/A;1
202510;Marche;3849,393;14,5;BTIP;N;1
202510;Marche;1030,185;15,0;BTA6;N;1
202510;Marche;23297,077;15,0;MTA1;N/A;21
202510;Marche;867,275;15,0;N/A;Y;1
202510;Marche;79510,496;17,0;TD;N;138
202510;Marche;3545,741;17,6;BTA6;N/A;3
202510;Marche;3511,262;18,0;MTIP;N/A;1
202510;Marche;921,762;18,2;BTA6;N;1
202510;Marche;1518,549;18,4;BTIP;N;1
202510;Marche;4977,572;18,7;BTIP;N;3
202510;Marche;2780,812;18,8;BTA6;N/A;1
202510;Marche;11447,639;19,0;BTIP;N/A;7
202510;Marche;4109,612;19,8;BTIP;N;2
202510;Marche;3246,156;21,0;TD;Y;3
202510;Marche;14808,404;23,0;BTIP;N/A;4
202510;Marche;1896,953;23,2;BTIP;N/A;1
202510;Marche;1836,804;24,3;BTIP;N/A;1
202510;Marche;1231,5;24,9;BTIP;N/A;1
202510;Marche;2680465,677;25,0;BTA6;N;1503
202510;Marche;21588,097;25,0;BTVE;N/A;75
202510;Marche;2003,875;25,5;BTA6;N/A;1
202510;Marche;2555,797;26,0;BTVE;N/A;9
202510;Marche;3367,896;27,2;BTA6;N;2
202510;Marche;7716,501;27,2;BTA6;N/A;5
202510;Marche;4828,544;29,0;TD;N;1
202510;Marche;3490401,202;30,0;BTA6;N/A;1834
202510;Marche;3749,867;30,2;BTIP;N;1
202510;Marche;1518,265;31,0;MTA1;N;1
202510;Marche;7580,321;31,0;TD;Y;3
202510;Marche;128512,842;31,3;BTA6;N/A;44
202510;Marche;234,292;31,3;TD;N;2
202510;Marche;177123,599;32,0;BTA6;N;57
202510;Marche;1021,983;32,0;TD;Y;2
202510;Marche;6733,843;32,5;BTA6;N;1
202510;Marche;79,585;35,0;BTVE;N;2
202510;Marche;40908,815;35,0;MTA1;N;9
202510;Marche;2539,048;35,2;BTA6;N/A;1
202510;Marche;96930,224;36,0;BTA6;N/A;27
202510;Marche;145715,242;37,0;BTA6;N;39
202510;Marche;150848,567;37,0;BTA6;N/A;39
202510;Marche;1786,895;37,6;BTA6;N;2
202510;Marche;183908,969;38,0;BTA6;N;49
202510;Marche;9933,253;38,0;BTIP;N;3
202510;Marche;1806,42;39,6;BTA6;N;2
202510;Marche;1640504,597;40,0;BTA6;N;531
202510;Marche;7255,133;40,0;TD;Y;4
202510;Marche;4165,508;41,6;BTA6;N/A;1
202510;Marche;198929,476;42,0;BTA6;N;38
202510;Marche;3196,27;43,5;BTA6;N/A;1
202510;Marche;276600,154;44,0;BTA6;N;60
202510;Marche;6023,699;44,0;MTA1;N;2
202510;Marche;9226,387;45,0;BTIP;N/A;2
202510;Marche;0,468;45,1;BTA6;N/A;1
202510;Marche;65,203;45,54;BTA6;N;1
202510;Marche;366,3;48,0;BTVE;N/A;1
202510;Marche;16374,573;50,0;BTIP;N/A;3
202510;Marche;3014,825;51,0;BTIP;N/A;1
202510;Marche;2324,916;53,0;TD;Y;2
202510;Marche;2829,2;55,0;BTIP;N/A;1
202510;Marche;27,637;55,2;BTA6;N/A;1
202510;Marche;226183,347;56,0;BTA6;N/A;37
202510;Marche;6747,365;57,0;MTA1;N;1
202510;Marche;26288,793;58,0;BTA6;N/A;11
202510;Marche;7524,436;59,0;MTA1;N/A;1
202510;Marche;119247,348;61,0;BTA6;N;20
202510;Marche;5731,612;61,0;MTA1;N;1
202510;Marche;163112,348;62,0;BTA6;N/A;26
202510;Marche;172202,474;63,0;BTA6;N/A;29
202510;Marche;167970,45;67,0;BTA6;N;21
202510;Marche;2238,864;67,5;MTA1;N/A;2
202510;Marche;2329,569;71,3;BTA6;N;1
202510;Marche;1203,703;72,8;BTA6;N;1
202510;Marche;118461,68;74,0;BTA6;N;18
202510;Marche;138076,679;78,0;BTA6;N;20
202510;Marche;16648,436;78,0;MTA1;N;3
202510;Marche;17114,735;78,5;BTA6;N;1
202510;Marche;0,0;82,5;MTA1;N;1
202510;Marche;283,305;83,1;BTA6;N;1
202510;Marche;164131,589;88,0;BTA6;N/A;22
202510;Marche;3136,837;90,0;BTVE;N/A;3
202510;Marche;148857,193;92,0;BTA6;N;14
202510;Marche;81699,475;97,0;BTA6;N/A;8
202510;Marche;2297,131;97,0;BTVE;N/A;4
202510;Marche;140600,232;98,0;BTA6;N/A;29
202510;Marche;10389,115;98,0;BTIP;N;1
202510;Marche;23038,844;99,0;BTVE;N/A;27
202510;Marche;9575,418;99,84;BTA6;N;1
202510;Marche;40269,543;101,0;BTA6;N/A;7
202510;Marche;63745,99;102,0;BTA6;N;9
202510;Marche;32647,446;104,0;MTA2;N;3
202510;Marche;214470,295;105,0;BTA6;N/A;22
202510;Marche;77118,619;105,0;MTA2;N;9
202510;Marche;14028,685;106,3;BTA6;N/A;2
202510;Marche;37336,677;107,0;MTA2;N/A;3
202510;Marche;137654,798;108,0;BTA6;N;10
202510;Marche;508,888;113,0;BTVE;N/A;1
202510;Marche;76853,953;114,0;BTA6;N;4
202510;Marche;679510,679;120,0;BTA6;N;59
202510;Marche;44199,481;122,0;MTA2;N;3
202510;Marche;13660,747;123,0;MTA2;N;1
202510;Marche;1544,428;123,8;BTA6;N;1
202510;Marche;203309,052;138,0;BTA6;N;8
202510;Marche;80547,224;141,0;BTA6;N/A;3
202510;Marche;35932,02;142,0;MTA2;N/A;2
202510;Marche;1101292,569;150,0;MTA2;N/A;55
202510;Marche;17095,724;152,0;MTA2;N/A;2
202510;Marche;115938,268;153,0;BTA6;N;4
202510;Marche;493651,585;155,0;MTA2;N;34
202510;Marche;12018,82;157,0;BTA6;N;2
202510;Marche;4073,493;158,0;TD;N;1
202510;Marche;45255,623;159,0;BTA6;N;1
202510;Marche;153502,174;160,0;MTA2;N/A;10
202510;Marche;96759,108;162,0;BTA6;N;4
202510;Marche;128707,297;168,0;MTA2;N/A;4
202510;Marche;95846,772;182,0;MTA2;N;4
202510;Marche;146391,935;184,0;MTA2;N;6
202510;Marche;68170,345;185,0;MTA2;N/A;3
202510;Marche;4038,98;187,0;BTA6;N;1
202510;Marche;318176,307;188,0;MTA2;N;17
202510;Marche;190887,667;188,0;MTA2;N/A;14
202510;Marche;25701,446;190,0;ALTA;N/A;1
202510;Marche;25457,025;191,0;BTA6;N/A;1
202510;Marche;216170,662;194,0;MTA2;N;6
202510;Marche;13789,71;202,0;BTA6;N;1
202510;Marche;85284,148;205,0;MTA2;N/A;2
202510;Marche;9593,815;206,0;BTA6;N/A;1
202510;Marche;115425,946;209,0;MTA2;N/A;3
202510;Marche;28275,186;213,0;BTA6;N/A;3
202510;Marche;41012,928;216,0;MTA2;N;2
202510;Marche;67493,25;217,0;BTA6;N;1
202510;Marche;76908,373;219,0;MTA2;N/A;3
202510;Marche;56747,383;227,0;BTA6;N/A;1
202510;Marche;31711,049;229,0;MTA2;N/A;1
202510;Marche;5360,19;230,0;BTA6;N/A;1
202510;Marche;57801,33;230,0;MTA2;N/A;6
202510;Marche;10456,812;231,0;MTA2;N;1
202510;Marche;119469,436;232,0;MTA2;N/A;2
202510;Marche;32858,801;236,0;MTA2;N/A;1
202510;Marche;27617,43;237,0;MTA2;N;1
202510;Marche;40169,663;238,0;BTA6;N;1
202510;Marche;2364,149;240,0;MTA2;N/A;1
202510;Marche;48478,233;243,0;MTA2;N;1
202510;Marche;13531,763;246,0;MTA2;N/A;1
202510;Marche;14781,95;248,8;MTA2;N;1
202510;Marche;86519,892;251,0;MTA2;N;2
202510;Marche;120256,487;252,0;MTA2;N;3
202510;Marche;74246,523;253,0;MTA2;N/A;1
202510;Marche;143373,383;255,0;MTA2;N/A;6
202510;Marche;58289,953;268,0;MTA2;N;1
202510;Marche;77723,022;268,0;MTA2;N/A;1
202510;Marche;127154,444;275,0;MTA2;N/A;6
202510;Marche;253148,737;280,0;MTA2;N/A;10
202510;Marche;90798,321;287,0;MTA2;N;1
202510;Marche;95188,96;298,0;MTA2;N;1
202510;Marche;42998,483;299,0;MTA2;N;1
202510;Marche;1637772,597;300,0;MTA2;N/A;48
202510;Marche;115462,31;301,0;MTA2;N;3
202510;Marche;118599,55;307,0;MTA2;N/A;1
202510;Marche;25734,296;312,0;MTA2;N;1
202510;Marche;214374,67;315,0;MTA2;N/A;4
202510;Marche;67656,918;316,0;MTA2;N;2
202510;Marche;357445,242;320,0;MTA2;N;8
202510;Marche;223792,936;330,0;MTA2;N/A;5
202510;Marche;64103,007;332,0;MTA2;N/A;1
202510;Marche;133274,278;336,0;MTA2;N/A;3
202510;Marche;326895,168;338,0;MTA2;N;6
202510;Marche;305,795;340,0;MTA2;N/A;1
202510;Marche;134194,197;344,0;MTA2;N/A;1
202510;Marche;116283,395;346,0;MTA2;N;2
202510;Marche;151824,109;347,0;MTA2;N;2
202510;Marche;3367,745;350,0;BTA6;N/A;1
202510;Marche;117553,659;362,0;MTA2;N;2
202510;Marche;100665,435;364,0;MTA2;N/A;2
202510;Marche;85384,721;365,0;MTA2;N;2
202510;Marche;84029,194;369,0;MTA2;N;1
202510;Marche;857,12;375,0;BTA6;N/A;1
202510;Marche;34660,896;390,0;MTA2;N/A;1
202510;Marche;2639,634;395,0;MTA2;N;1
202510;Marche;66752,093;405,0;MTA2;N/A;1
202510;Marche;152568,331;415,0;MTA2;N;2
202510;Marche;34956,475;426,0;MTA2;N/A;2
202510;Marche;18848,004;428,0;MTA2;N/A;1
202510;Marche;63920,629;458,0;MTA2;N/A;1
202510;Marche;24137,207;465,0;MTA2;N/A;1
202510;Marche;32763,951;467,0;MTA2;N/A;1
202510;Marche;126442,932;472,0;MTA2;N/A;1
202510;Marche;162365,975;486,0;MTA2;N;2
202510;Marche;717168,299;507,0;MTA3;N;9
202510;Marche;77813,508;536,0;MTA3;N;1
202510;Marche;318432,581;541,0;MTA3;N;3
202510;Marche;117567,159;557,0;MTA3;N;1
202510;Marche;56829,648;606,0;MTA3;N;1
202510;Marche;195873,132;608,0;MTA3;N;1
202510;Marche;87835,012;637,0;MTA3;N/A;1
202510;Marche;11877,991;657,0;MTA3;N/A;1
202510;Marche;65526,633;682,0;MTA3;N/A;1
202510;Marche;127288,23;707,0;MTA3;N/A;1
202510;Marche;281355,09;754,0;MTA3;N/A;1
202510;Marche;289977,756;764,0;MTA3;N;1
202510;Marche;278760,819;775,0;MTA3;N;2
202510;Marche;57288,002;789,0;MTA3;N;1
202510;Marche;241417,169;789,0;MTA3;N/A;1
202510;Marche;5529,218;813,0;MTA3;N/A;1
202510;Marche;128925,906;844,0;MTA3;N/A;1
202510;Marche;274561,085;890,0;MTA3;N;2
202510;Marche;279906,117;936,0;MTA3;N;2
202510;Marche;629745,306;938,0;MTA3;N/A;3
202510;Marche;461749,629;977,0;MTA3;N;1
202510;Marche;313464,583;1063,0;MTA3;N;3
202510;Marche;532567,13;1100,0;MTA3;N;4
202510;Marche;430766,023;1144,0;MTA3;N/A;1
202510;Marche;430218,225;1254,0;MTA3;N;1
202510;Marche;674604,678;1264,0;MTA3;N/A;2
202510;Marche;90991,08;1312,0;MTA3;N;1
202510;Marche;1362,375;1387,5;MTA3;N;1
202510;Marche;190836,718;1460,0;MTA3;N;1
202510;Marche;21897,648;1474,0;MTA3;N/A;1
202510;Marche;159398,589;1704,0;MTA3;N/A;1
202510;Marche;174946,807;1760,0;MTA3;N;1
202510;Marche;626663,436;1850,0;MTA3;N;1
202510;Marche;101146,872;1914,0;MTA3;N/A;1
202510;Marche;120815,934;2000,0;MTA3;N;1
202510;Marche;22921,116;2250,0;MTA3;N/A;1
202510;Marche;386601,024;2432,0;MTA3;N;1
202510;Marche;191079,654;2668,0;MTA3;N/A;1
202510;Marche;218795,868;4250,0;MTA3;N/A;1
202510;Marche;0,0;9000,0;MTA3;N/A;1
202510;Marche;4045423,074;13000,0;ALTA;N/A;1
202510;Marche;1,4269320252E7;80000,0;ALTA;N;1
202510;Marche;6761,8;270000,0;ALTA;N;1
202510;Marche;5461,848;0,5;BTIP;N;61
202510;Marche;2902,564;0,7;BTIP;N;21
202510;Marche;285,669;0,7;BTIP;N/A;6
202510;Marche;22,405;1,3;BTA1;N;1
202510;Marche;1330,235;1,3;BTIP;N;8
202510;Marche;161,511;1,5;BTA2;N;1
202510;Marche;44426,54;1,5;BTIP;N/A;338
202510;Marche;0,0;1,5;N/A;N/A;1
202510;Marche;654,037;1,8;BTIP;N/A;5
202510;Marche;5787,19;2,2;BTIP;N;15
202510;Marche;2076,845;2,6;BTIP;N;5
202510;Marche;2272372,381;3,0;BTA2;N;23510
202510;Marche;99242,44;3,0;BTIP;N;292
202510;Marche;4,53;3,3;TD;N/A;1
202510;Marche;21148,223;3,5;BTA3;N;229
202510;Marche;6946,89;3,5;BTIP;N/A;14
202510;Marche;4195,347;3,6;BTIP;N/A;6
202510;Marche;1723,922;3,8;BTIP;N/A;3
202510;Marche;0,0;4,5;BTVE;N;1
202510;Marche;12212,518;4,5;TDE;Y;23
202510;Marche;188,349;4,9;BTA3;N/A;3
202510;Marche;1718,098;5,0;MTA1;N/A;3
202510;Marche;3022,87;5,0;TD;N/A;22
202510;Marche;801,385;5,4;BTIP;N;1
202510;Marche;540,387;5,9;BTA3;N/A;4
202510;Marche;1379,27;6,0;N/A;N/A;2
202510;Marche;6945,345;6,5;BTIP;N;5
202510;Marche;106504,897;7,0;TD;Y;289
202510;Marche;3360,961;7,4;BTIP;N;2
202510;Marche;2776,667;7,5;BTIP;N;2
202510;Marche;507,063;7,5;MTA1;N/A;1
202510;Marche;145941,88;8,0;BTA4;N/A;284
202510;Marche;3976,477;8,1;BTIP;N/A;3
202510;Marche;460,881;8,8;BTA4;N;3
202510;Marche;2455,933;8,9;BTIP;N;2
202510;Marche;1421,269;9,1;BTIP;N/A;1
202510;Marche;2655,138;9,6;BTA4;N;2
202510;Marche;2674,402;9,6;BTIP;N/A;4
202510;Marche;11596,298;9,7;BTIP;N/A;6
202510;Marche;303001,851;10,0;BTIP;N/A;253
202510;Marche;3568,745;10,3;BTIP;N;1
202510;Marche;5897,416;10,5;BTIP;N;4
202510;Marche;125048,165;11,0;BTIP;N/A;117
202510;Marche;31323,143;12,0;BTIP;N/A;22
202510;Marche;1384,692;12,0;MTA1;N;1
202510;Marche;6595,191;12,3;BTIP;N;1
202510;Marche;1079,968;12,5;BTIP;N;2
202510;Marche;1888,107;13,8;BTIP;N;1
202510;Marche;33813,272;14,0;BTIP;N;19
202510;Marche;1318,165;14,3;BTIP;N/A;1
202510;Marche;580,918;16,0;TD;Y;1
202510;Marche;1929,467;16,2;BTIP;N;1
202510;Marche;1321,433;16,3;BTIP;N/A;1
202510;Marche;476,931;16,5;BTA5;N;2
202510;Marche;104,084;16,5;BTA6;N;1
202510;Marche;1316,422;16,5;TD;Y;1
202510;Marche;1622,122;16,9;BTIP;N;1
202510;Marche;4150,313;17,0;MTA1;N/A;4
202510;Marche;1812,342;17,2;BTIP;N/A;1
202510;Marche;8791,575;17,9;BTIP;N/A;1
202510;Marche;180806,103;18,0;BTA6;N/A;143
202510;Marche;65943,912;19,0;BTA6;N;52
202510;Marche;594,421;19,6;BTA6;N/A;1
202510;Marche;90,729;20,0;BTVE;N;1
202510;Marche;3453,689;20,3;BTIP;N/A;2
202510;Marche;72,995;20,5;BTA6;N/A;1
202510;Marche;5784,18;20,7;BTA6;N;1
202510;Marche;1724,213;20,9;BTIP;N/A;1
202510;Marche;1059,192;21,0;MTA1;N;1
202510;Marche;561041,393;22,0;BTA6;N;393
202510;Marche;3604,246;22,4;BTA6;N/A;1
202510;Marche;5580,234;22,4;BTIP;N;2
202510;Marche;4147,715;22,4;BTIP;N/A;2
202510;Marche;114664,134;23,0;BTA6;N/A;57
202510;Marche;1750,565;23,9;BTIP;N/A;1
202510;Marche;2598731,565;25,0;BTA6;N/A;1419
202510;Marche;20610,677;26,0;BTIP;N;7
202510;Marche;24629,953;27,0;BTIP;N;8
202510;Marche;4220,271;27,5;TD;Y;4
202510;Marche;751,171;28,6;BTA6;N;2
202510;Marche;161492,214;29,0;BTA6;N;59
202510;Marche;1040,489;29,8;BTIP;N/A;1
202510;Marche;3617456,852;30,0;BTA6;N;1689
202510;Marche;83629,703;30,0;BTIP;N;30
202510;Marche;2520,365;32,0;MTA1;N/A;1
202510;Marche;474948,197;33,0;BTA6;N;188
202510;Marche;5935,16;33,6;BTA6;N;1
202510;Marche;1247,835;34,0;BTIP;N;1
202510;Marche;1033610,596;35,0;BTA6;N/A;353
202510;Marche;35481,766;35,0;BTIP;N/A;10
202510;Marche;1809,39;36,7;BTIP;N/A;1
202510;Marche;6112,288;37,0;BTIP;N/A;2
202510;Marche;127609,439;38,0;BTA6;N/A;39
202510;Marche;13702,672;40,0;BTIP;N/A;6
202510;Marche;123160,141;41,0;BTA6;N;29
202510;Marche;110109,067;42,0;BTA6;N/A;30
202510;Marche;2362,002;42,7;BTA6;N/A;1
202510;Marche;162745,531;43,0;BTA6;N;39
202510;Marche;106594,209;43,0;BTA6;N/A;35
202510;Marche;1479,984;43,0;BTIP;N;1
202510;Marche;13186,62;45,0;TD;N;5
202510;Marche;14840,012;45,0;TD;Y;5
202510;Marche;4991,222;49,5;BTA6;N;1
202510;Marche;787,16;49,9;BTA6;N;1
202510;Marche;242,715;52,5;TD;Y;1
202510;Marche;458381,495;55,0;BTA6;N;81
202510;Marche;4373,902;55,6;BTA6;N/A;1
202510;Marche;4705,498;57,0;BTIP;N/A;1
202510;Marche;55630,471;60,0;MTA1;N;10
202510;Marche;33165,951;62,5;MTA1;N;4
202510;Marche;3,6;0,1;BTA1;N/A;1
202510;Marche;365,777;62,6;BTA6;N/A;1
202510;Marche;158987,918;64,0;BTA6;N;20
202510;Marche;38751,526;65,0;MTA1;N;4
202510;Marche;518,689;67,0;MTA1;N/A;1
202510;Marche;115403,601;69,0;BTA6;N/A;17
202510;Marche;1105682,828;70,0;BTA6;N;187
202510;Marche;6447,65;70,0;TD;Y;1
202510;Marche;124865,008;73,0;BTA6;N;16
202510;Marche;574,447;75,0;TD;N;1
